State_FIPS_Code,County_FIPS_Code,LBW,LBW_Ind,VLBW,VLBW_Ind,Premature,Premature_Ind,Under_18,Under_18_Ind,Over_40,Over_40_Ind,Unmarried,Unmarried_Ind,Late_Care,Late_Care_Ind,Infant_Mortality,Infant_Mortality_Ind,IM_Wh_Non_Hisp,IM_Wh_Non_Hisp_Ind,IM_Bl_Non_Hisp,IM_Bl_Non_Hisp_Ind,IM_Hisp,IM_Hisp_Ind,IM_Neonatal,IM_Neonatal_Ind,IM_Postneonatal,IM_Postneonatal_Ind,Brst_Cancer,Brst_Cancer_Ind,Col_Cancer,Col_Cancer_Ind,CHD,CHD_Ind,Homicide,Homicide_Ind,Lung_Cancer,Lung_Cancer_Ind,MVA,MVA_Ind,Stroke,Stroke_Ind,Suicide,Suicide_Ind,Injury,Injury_Ind,Total_Births,Total_Deaths
48,37,9.7,4,1.8,4,15.4,4,6.9,4,1.4,4,41.5,4,20.1,4,8.2,4,6.6,4,12.3,3,-1111.1,-1,5.4,4,2.8,3,27.6,4,27.6,4,213.1,4,8.6,4,77,4,23.3,3,76.1,4,12.4,4,22.1,3,5751,4922
48,39,7.5,3,1.4,3,13.3,4,4.3,4,2,4,26.2,3,15.7,4,5,3,4.7,3,3.3,3,5.5,3,3.4,3,1.7,3,29.2,4,22.5,4,184,3,3.8,3,67.8,4,19,4,63.3,3,13.4,4,22,4,12713,5183
48,41,7.2,3,1.2,3,11,3,5.1,3,1.5,3,30.4,3,10.5,3,4.4,3,4.2,3,6.2,3,4.4,3,2.5,3,1.9,3,24.5,3,19.4,3,181.5,4,3,3,51.9,3,16.8,3,71.8,4,8.8,3,19.7,3,6781,2343
48,43,7.5,4,1.6,4,11.5,3,6.1,3,1.9,4,33.9,3,15.6,3,11.4,4,-1111.1,-1,-1111.1,-1,9.5,4,5.7,4,5.7,4,30.4,4,13.6,3,127.6,3,-1111.1,-1,33.2,3,26.1,3,64.9,4,24.9,4,40.4,4,1156,779
48,45,10.3,4,2.1,4,13.7,4,8.7,4,-1111.1,-1,22.7,3,37.8,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,188.6,3,-1111.1,-1,53,4,81.1,4,61.9,4,-1111.1,-1,-1111.1,-1,242,225
48,47,7.9,3,1.3,3,15.7,4,13.4,4,1.8,4,56.9,4,27.8,4,3.1,3,-1111.1,-1,-1111.1,-1,3.3,4,1.6,3,1.6,3,-1111.1,-1,15.4,3,293.1,4,-1111.1,-1,32.4,3,50.3,4,47.8,3,15,4,-1111.1,-1,1417,773
48,49,7.6,3,1.2,3,13.8,3,7,3,0.8,3,32.3,3,13,3,11.2,4,11.8,4,-1111.1,-1,6.5,4,5.6,4,5.6,4,20.1,3,24.1,4,156.6,3,-1111.1,-1,63.8,3,19.3,3,117.7,4,8.3,3,30.3,4,2502,2386
48,51,7.2,4,1.2,4,12.1,4,7.9,4,1.1,3,38.9,4,20.7,4,6.5,3,5.4,3,11.9,4,-1111.1,-1,3.5,3,3,4,17.1,3,23.6,4,169.1,3,-1111.1,-1,68.3,4,37.9,4,55.6,3,13.5,3,21.3,3,2185,1613
48,53,6.9,3,1.1,3,11.7,3,4.7,3,2,4,28.3,3,20.2,4,6.8,3,6.9,4,-1111.1,-1,2.9,4,3.4,3,3.4,4,30.2,4,19,3,134.6,3,-1111.1,-1,57.2,3,38.6,4,51.8,3,13.2,3,21.1,3,2364,1920
48,55,7.4,3,1,3,12.5,3,7.7,4,1.6,4,40,3,20.2,4,7.4,3,5.9,3,-1111.1,-1,5.8,4,3.5,3,3.5,4,26.9,3,21.6,3,148.2,3,-1111.1,-1,52.2,3,30.3,4,53.9,3,14,4,18.6,3,2580,1405
48,57,6.6,3,1,3,12.8,4,10.3,4,0.8,3,38.9,4,17.8,3,3.6,3,2.5,3,-1111.1,-1,4.1,4,2,3,1.7,3,21.2,3,17.4,3,183.3,3,5.1,4,61.3,3,32.7,4,65.1,4,9.9,3,27.4,4,3372,1671
48,59,6.1,3,1.6,4,10.9,3,6.3,4,1.2,3,28,3,20.3,4,6.6,3,6.4,3,-1111.1,-1,-1111.1,-1,4.9,4,1.6,3,14.8,3,19.7,3,255.3,4,-1111.1,-1,69.7,4,27.1,3,52.1,3,18.2,4,20.1,3,1347,1409
48,61,6.9,3,1.1,3,13.6,3,6.6,4,1.4,3,30.9,3,34.5,4,5,3,5.3,3,-1111.1,-1,5,3,3.4,3,1.6,3,16.9,3,13.4,3,157.8,3,3.7,3,29.1,3,15.3,3,40.7,3,6.5,3,12.7,3,25617,6178
48,63,6.1,3,1,3,11.2,3,8.6,4,0.9,3,34.1,4,15.5,3,3.6,3,3.4,3,-1111.1,-1,-1111.1,-1,0.6,3,3,4,28.5,4,25.5,4,225,3,9.4,4,71.8,3,58.2,4,68.6,3,15.6,4,36,4,1837,1479
48,65,9.7,4,2,4,11.9,4,4.7,4,0.8,3,18.6,3,15.2,4,14.7,4,11.3,4,-1111.1,-1,-1111.1,-1,8.8,4,5.9,4,25.9,4,25.8,4,191.7,4,-1111.1,-1,50.6,4,30.7,4,58.5,3,-1111.1,-1,19.6,4,763,646
48,67,8.1,4,1.6,3,13,3,5.7,3,0.8,3,40.3,3,17.7,3,11,4,6.5,3,21.7,4,-1111.1,-1,7.5,4,3.5,3,19.6,3,25.1,4,214.7,3,8,3,62.6,3,46.8,4,84.1,4,13.6,3,20.5,3,1728,1954
48,69,8.5,3,1.2,3,15.3,4,11.5,4,1,4,38.6,3,36.2,4,3.3,3,-1111.1,-1,-1111.1,-1,4.6,4,1.6,3,1.6,3,23.9,3,18.9,3,201.3,3,-1111.1,-1,40.9,3,38.2,3,66.1,3,-1111.1,-1,34.6,4,1360,652
48,71,7,3,1,3,10.6,3,5.5,4,1.4,3,26.7,3,23.2,4,6.5,3,7.3,4,-1111.1,-1,-1111.1,-1,2.9,3,3.6,4,24,3,19.4,3,219.8,4,-1111.1,-1,73,4,31,4,61.5,3,10.4,3,26.4,4,3061,1763
48,73,9.3,4,1.6,4,13.7,4,6.5,4,0.9,3,36.4,3,18.8,3,7.4,3,6.5,3,16.4,4,3.7,4,4.4,3,3,4,20.8,3,22.1,4,194.1,3,8.2,4,58.8,3,36,4,93.6,4,18.8,4,24.1,3,3640,2674
48,75,7.4,3,1.3,4,11.5,4,8,4,0.6,3,36,4,14.6,3,7.5,4,10.8,4,-1111.1,-1,-1111.1,-1,1.2,3,6.2,4,21.4,3,27.2,4,234.6,4,-1111.1,-1,69.1,4,12.1,3,82.9,4,20.2,4,27.4,3,891,944
48,77,6.3,4,0.8,3,10.1,4,5.7,4,1.1,3,24.1,4,14.3,3,9.2,4,8.7,4,-1111.1,-1,-1111.1,-1,5.7,4,3.4,4,19.6,3,17.5,3,234.1,4,-1111.1,-1,57.7,4,28.5,4,69.6,4,-1111.1,-1,14.7,3,961,1074
48,79,8.5,4,0.9,3,12.4,3,10.5,4,1.3,3,34.7,3,29.4,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,32.5,4,245.2,4,-1111.1,-1,50.3,3,32.3,3,61.2,4,-1111.1,-1,28.2,3,551,381
48,81,5.2,3,-1111.1,-1,12.7,4,9.5,4,1.5,3,31.7,4,33.4,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,21.5,4,190.6,4,-1111.1,-1,67,4,38.2,4,45.3,3,-1111.1,-1,22.6,3,325,607
48,83,7.8,4,0.9,3,13.1,4,8.7,4,0.8,3,35,4,16.5,3,12,4,9.1,4,-1111.1,-1,-1111.1,-1,9,4,3,4,16.6,3,21.3,3,177.4,3,-1111.1,-1,67,4,29.4,3,84.1,4,15.5,4,34.5,4,1106,1595
48,85,7.5,4,1.4,4,12.6,4,1.5,3,2.9,4,12.5,3,16.1,4,4,3,3.7,3,5.6,3,5.7,3,2.5,3,1.5,3,21.1,3,15.9,3,157.4,4,3.1,4,48.7,3,11.5,4,56.2,4,7.5,3,19,4,29125,6159
48,87,7.7,4,-1111.1,-1,12.3,3,8.9,4,-1111.1,-1,31.1,3,15.7,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,203.7,4,-1111.1,-1,42.8,3,60.3,4,49.8,3,-1111.1,-1,-1111.1,-1,392,497
48,89,7.1,4,1.2,4,12.6,4,8.1,4,1.2,3,38.5,4,19.5,3,8.6,4,6.4,3,15.8,4,7.9,4,3,3,5.6,4,38.2,4,20.8,3,227.9,4,-1111.1,-1,44.5,3,30.8,3,57.3,3,11.7,3,26.6,4,2564,2615
48,91,6.5,4,1.3,4,12,4,4.8,4,2.2,4,28.3,4,15.1,3,5.9,3,6.8,4,-1111.1,-1,4.8,4,4.3,4,1.6,3,24.6,3,15.7,3,125.5,3,3.1,4,46.2,3,19.9,4,60,3,9.3,3,24.8,4,5578,3462
48,93,7.1,3,1,3,14.7,4,7.4,4,1.4,4,29.9,3,19.1,3,4.8,3,5.9,3,-1111.1,-1,3.4,4,4.1,3,0.7,3,32.2,4,20.9,3,219.9,4,-1111.1,-1,58.5,3,30.2,3,58.1,3,14.7,3,19.7,3,1606,2009
48,95,7.6,3,-1111.1,-1,13.7,4,6,3,-1111.1,-1,30.7,3,22.9,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,163.7,3,-1111.1,-1,55,3,-1111.1,-1,63,4,-1111.1,-1,22.7,3,251,361
48,97,8.1,4,1.5,4,15.3,4,5.9,4,1.6,4,31.6,3,14.6,3,8.4,4,6.5,3,-1111.1,-1,9.2,4,4.4,3,4,4,26.4,4,21.3,3,215.8,4,6,4,61.5,4,29.5,3,81.4,4,11.3,3,26,4,2506,1930
48,99,7.5,4,1.9,4,14.6,4,3.3,3,1.2,3,22.5,3,14.4,3,7.8,4,7.6,4,11.3,4,4.6,3,6.6,4,1.2,3,30.7,4,15.4,3,220.6,4,3.5,4,73.8,4,17.3,3,41,3,11.1,3,17,3,4850,1672
48,101,11.9,4,-1111.1,-1,14.9,4,8.9,4,-1111.1,-1,45,4,24.6,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,213.6,4,-1111.1,-1,58.2,4,-1111.1,-1,51.8,3,-1111.1,-1,-1111.1,-1,202,286
48,103,3.7,3,0.3,3,12.4,4,6.5,4,0.3,3,29.3,3,16.9,3,7.6,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,7.6,4,0,3,-1111.1,-1,-1111.1,-1,188.1,4,-1111.1,-1,60,4,-1111.1,-1,96.1,4,-1111.1,-1,-1111.1,-1,587,372
48,105,7,3,0.9,3,10.9,3,10.5,4,0.9,3,38.5,3,33.7,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,233.5,4,-1111.1,-1,54.5,3,29.7,3,43.2,3,-1111.1,-1,-1111.1,-1,543,397
48,107,9.6,4,1.3,4,15.6,4,13.5,4,0.2,3,31.6,3,27,4,5,3,-1111.1,-1,-1111.1,-1,6.1,4,3,3,2,3,24.3,3,17.3,3,261.3,4,-1111.1,-1,45.2,3,30.3,4,71.8,4,-1111.1,-1,33.2,4,1116,813
48,109,8,4,-1111.1,-1,12.3,3,10.9,4,-1111.1,-1,42,3,28.8,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,207.1,4,-1111.1,-1,44.7,3,32.2,3,49.5,3,-1111.1,-1,-1111.1,-1,448,208
48,111,8.6,4,2.2,4,12,4,7.8,4,1,3,35.1,4,27.9,4,13.6,4,10.3,4,-1111.1,-1,15.5,4,8.4,4,5.2,4,-1111.1,-1,-1111.1,-1,242.6,4,-1111.1,-1,59.9,4,37.2,4,111.1,4,-1111.1,-1,34.2,4,1068,553
48,113,7.8,4,1.4,4,13.1,4,5.3,4,2,3,34.8,3,21.8,4,6.8,4,5.4,4,11,3,5.9,4,4.5,4,2.3,4,25.8,3,20.8,4,200.7,4,11.3,4,56,4,15,4,63,4,10.6,4,20.1,4,128098,42119
48,115,9.6,4,1.7,4,16,4,11.4,4,0.7,3,36.2,3,24.2,3,7.5,3,5.5,3,-1111.1,-1,7.9,4,3.7,3,3.7,4,39,4,19.5,4,155.1,3,-1111.1,-1,54.5,3,10.5,3,54.7,3,8.2,3,29.2,4,2117,1450
48,117,7.6,3,1.3,3,12,3,10.4,4,0.7,3,37.3,3,39.4,4,8.8,4,8.8,4,-1111.1,-1,8.5,4,5.2,3,3.6,4,23.4,3,17.8,3,204.3,3,-1111.1,-1,38,3,24,3,56.6,3,9.4,3,32.6,4,3651,1563
48,119,6.5,3,0.8,3,10.2,3,7.9,4,0.5,3,30.1,3,16.4,3,7.2,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,5.4,4,1.8,3,24.7,4,27.2,4,211.7,3,-1111.1,-1,66.4,4,34.1,3,83.3,4,-1111.1,-1,26.3,3,618,772
48,121,6.9,3,1.1,3,12.3,4,2.2,4,2.6,3,17.5,3,13.3,3,5.3,3,4.3,3,9.6,3,7.1,4,3.5,3,1.9,4,22.9,3,16.6,3,167.7,4,1.9,3,50.8,3,13.9,4,63.2,4,8.8,3,18.9,4,24872,5750
48,123,6.8,3,0.9,3,12.2,3,9,4,1.9,4,45,4,14.7,3,5.9,3,7.2,3,-1111.1,-1,2.3,4,4.9,3,1,3,29.3,4,25.8,4,226.7,3,-1111.1,-1,54,3,35.3,4,75.1,4,12.9,4,19.5,3,2295,2757
48,125,12.3,4,-1111.1,-1,18.1,4,7.5,4,-1111.1,-1,31.1,3,31.8,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,205.2,4,-1111.1,-1,76.1,4,41.8,4,67,4,-1111.1,-1,33.2,4,228,419
48,127,7.3,3,1.2,3,13.1,3,10.7,4,1.1,4,40.6,3,19.4,3,6.5,3,-1111.1,-1,-1111.1,-1,5.7,4,2,3,4.6,4,-1111.1,-1,16.2,3,192.3,3,-1111.1,-1,36.9,3,34.6,3,77.4,4,-1111.1,-1,19.8,3,1707,869
48,129,10.3,4,2.5,4,16.3,4,6.9,4,1.5,3,26.5,3,26.2,4,19.9,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,14.2,4,-1111.1,-1,30.9,4,253,4,-1111.1,-1,68.4,4,-1111.1,-1,46.5,3,-1111.1,-1,-1111.1,-1,407,577
48,131,8.4,3,1.2,3,15.2,4,11.4,4,0.6,3,46.8,4,22.6,3,3.9,3,-1111.1,-1,-1111.1,-1,3.6,4,2.8,3,1.1,3,14.6,3,12.7,3,224.9,4,-1111.1,-1,51.1,3,31.6,3,52.9,3,8.7,3,15.7,3,2041,1209
48,133,6.7,3,0.6,3,11.2,3,7.5,4,0.8,3,29.1,3,21.3,4,9.9,4,11.2,4,-1111.1,-1,-1111.1,-1,4.5,3,5.5,4,32.8,4,21,3,263.3,4,-1111.1,-1,66.4,3,27.7,3,83.8,4,10.9,3,30.9,4,2223,2875
48,135,9.4,3,1.4,3,16.9,4,8.6,4,1.1,3,46.6,4,14.5,3,6.4,3,9.6,4,-1111.1,-1,4.5,3,4,3,2.4,3,31.1,4,17.2,3,232.8,4,4,3,66.8,4,20.1,4,61.2,3,11.2,4,27.7,4,6752,3110
48,137,11.7,4,-1111.1,-1,16.6,4,14.5,4,-1111.1,-1,34.7,3,22.3,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,132.4,3,-1111.1,-1,67.5,4,71.2,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,248,190
48,139,6.7,3,1,3,12.4,3,5.3,4,1.5,3,31.1,3,20.9,4,5.8,3,6,3,-1111.1,-1,5.5,3,3.5,3,2.3,3,23.6,3,18.8,3,222,4,6.2,4,68.8,4,17.7,4,72,4,11.8,3,15,3,5662,2694
48,141,7.9,3,1,3,13.8,4,6.6,4,1.7,3,37.2,3,34.4,4,4.1,3,5.1,3,12.8,3,3.7,3,2.3,3,1.8,3,26.5,3,16.8,3,158.1,3,3.5,3,34.2,3,14.8,4,44.5,3,7.5,3,21.7,3,42470,12662
48,143,6.1,3,0.9,3,11.6,3,5.6,4,1.6,4,25.3,3,28.2,4,4.4,3,2,3,-1111.1,-1,10.2,4,4,3,0.4,3,12.7,3,15.3,3,204,4,-1111.1,-1,64.1,3,33.7,4,60.2,3,11.6,3,21.5,3,2248,1586
48,145,9.2,4,1.8,4,16.7,4,8.6,4,1.8,4,46.5,4,30.8,4,8.3,4,11.6,4,10.2,4,-1111.1,-1,4.7,3,3.6,4,29,4,22.9,4,273.5,4,7.3,4,66.5,3,34.8,4,47.8,3,11.8,3,20.2,3,2164,2385
48,147,6.8,3,1.2,3,11.8,3,6.3,4,1.2,3,29.8,3,19.8,4,5.6,3,4.6,3,-1111.1,-1,-1111.1,-1,3.9,3,1.7,3,27.8,4,21.8,4,290.2,4,6.2,4,63.1,3,36.6,4,63.4,3,14.5,3,21.9,3,1780,2116
48,149,6.2,3,1.4,4,11.4,4,4.4,3,1.8,4,28.6,3,17.3,4,5.3,3,2.9,3,-1111.1,-1,6.2,4,3.1,3,2.2,4,23.5,3,21.4,3,214.8,3,-1111.1,-1,38.5,3,29.5,3,57.2,3,13,3,20.5,3,2519,3054
48,151,9.8,4,1.5,4,11,3,10.3,4,1.2,3,33.7,4,21.2,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,23,4,230.2,4,-1111.1,-1,46.4,3,47.7,4,65.6,4,-1111.1,-1,-1111.1,-1,409,596
48,153,10.5,4,1.1,3,14.7,4,11.5,4,0.7,3,26.9,3,39.2,4,10.6,4,15.2,4,-1111.1,-1,8.1,4,6.2,4,4.4,4,17.9,3,17.2,3,228.4,4,-1111.1,-1,41.2,3,19.4,3,70.1,4,-1111.1,-1,30.7,4,1263,842
48,155,7.3,3,-1111.1,-1,13.1,4,6.8,4,-1111.1,-1,36.1,4,22.9,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,248.1,4,-1111.1,-1,36,3,-1111.1,-1,81.1,4,-1111.1,-1,-1111.1,-1,191,226
48,157,7.5,4,1.3,3,13.4,4,2.9,4,2.9,4,22.1,3,12.8,3,4.6,3,3.2,3,10.7,3,2.8,3,3,3,1.7,3,25.2,3,19.3,4,171.1,4,3.9,4,47.9,3,15.6,4,68.6,4,9.5,4,14.8,3,16800,4795
48,159,5.4,3,1,3,10.5,3,6.7,4,1,3,27.6,3,15.8,3,7.1,4,6.4,3,-1111.1,-1,-1111.1,-1,3.5,3,3.5,4,-1111.1,-1,26.2,4,193.9,3,-1111.1,-1,63.4,3,42.8,4,86.7,4,-1111.1,-1,25.6,4,928,1058
48,161,7.8,4,2,4,13.2,4,5.5,4,0.9,3,34,4,20.2,4,9.7,4,8.7,4,16.3,4,-1111.1,-1,6.5,4,2.7,4,21.9,3,20.7,3,214.1,3,8.4,4,60.1,3,42.8,4,61.2,3,20.7,4,23.3,3,2047,2070
48,163,7.7,3,1.4,3,14.3,4,10.4,4,0.8,3,47.6,4,25.1,3,6.4,3,-1111.1,-1,-1111.1,-1,5.9,4,5.5,4,0.8,3,23.3,3,15.7,3,251.7,4,6.1,3,39.7,3,22.4,3,60.7,3,-1111.1,-1,12.1,3,2647,1171
48,165,8.2,3,1.5,4,13.3,3,7.2,3,0.9,4,23.6,3,35.9,4,5.1,3,7.5,4,-1111.1,-1,2.7,3,3.8,3,1.3,3,31.1,4,20.1,4,239.8,4,-1111.1,-1,45.5,3,25.8,3,66.1,4,-1111.1,-1,26.1,3,2622,966
48,167,9,4,2,4,14.5,4,4.4,4,2.3,4,37.1,3,13.9,3,8.3,3,6.7,3,15.4,4,7.2,4,5.5,4,2.8,3,32.1,4,21.9,4,197.7,4,9.2,4,66.1,4,16.1,3,65.6,4,14.4,4,26.9,4,11571,6808
48,169,7.2,3,2.2,4,13.7,4,9.6,4,1,3,35.5,4,27.5,4,4.8,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,3.2,3,1.6,3,-1111.1,-1,-1111.1,-1,276.2,4,-1111.1,-1,54.7,4,40,4,68.1,4,-1111.1,-1,30.6,4,678,573
48,171,5.9,3,0.6,3,11.4,4,5.7,4,2.1,4,21.1,3,20.9,4,5,3,5.2,3,-1111.1,-1,5,4,3.5,3,1.5,3,33,4,15.1,3,129.4,3,-1111.1,-1,39.6,3,23.4,3,59.8,4,17.9,4,21.8,3,2196,2708
48,173,8.8,4,-1111.1,-1,12.9,4,-1111.1,-1,-1111.1,-1,11.7,3,25.7,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,219.4,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,171,55
48,175,7.7,4,1.1,3,10.2,3,7.4,4,1.2,3,36.5,4,15.1,3,5.9,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,4.4,3,1.5,3,-1111.1,-1,19.3,3,167.7,3,-1111.1,-1,55.1,3,35.1,4,48.5,3,18.1,4,20,3,743,684
48,177,7.3,3,1,3,14.5,4,10.3,4,1,3,45.6,4,19.3,3,4.3,3,3.4,3,-1111.1,-1,4,4,3.1,3,1.2,3,24.4,3,26.8,4,208,4,10,4,56.7,3,42.2,4,63.8,3,11.2,3,31.5,4,2827,2106
48,179,8.4,4,1.2,3,12.6,4,6.8,4,0.9,3,31.1,4,22.4,4,8.9,4,8.3,4,-1111.1,-1,7.6,4,5.3,4,3.2,4,31.9,4,20.1,3,211.9,3,-1111.1,-1,59,3,18.5,3,50.7,3,16.1,4,29.6,4,2778,2792
48,181,7.2,3,1.4,3,12.8,4,5.1,4,1.3,3,36.4,3,14.5,3,7.2,3,8,4,-1111.1,-1,2.7,3,3,3,4.2,4,27.2,4,23.2,4,250.8,4,-1111.1,-1,71.2,4,22.1,4,48.7,3,14,4,25.3,3,4718,3705
48,183,7.8,3,1.4,3,14.3,4,5.7,4,1.2,3,39.9,4,17.1,3,6.8,3,7.9,4,6.6,3,3.7,3,4.7,3,2.2,3,25.3,3,25.8,4,205.6,4,5.9,4,67.8,4,23.9,4,77.3,4,18.4,4,26,4,5568,3556
48,185,7.4,3,1,3,11.7,3,7.8,3,1.1,4,38.7,3,16.8,3,6.1,3,7.5,4,8.1,3,0,3,3.2,3,2.5,3,26.9,3,21.8,3,238.1,4,4.6,3,64.2,3,30.8,3,57,3,17.4,4,19.7,3,3102,2294
48,187,7.1,3,1.5,4,12.8,4,6,4,1.4,4,33.2,3,14.6,3,6.1,3,5.5,3,-1111.1,-1,6.5,4,3.7,3,2.4,3,20.4,3,16.7,3,178.5,3,3.7,3,49.2,3,19.7,3,46.2,3,10.4,3,16.7,3,5925,3210
48,189,9.3,4,1.1,3,16.7,4,11,4,1.2,3,39.5,3,31.3,4,8,4,6.5,4,-1111.1,-1,8.3,4,5.3,4,2.8,3,30,4,14,3,180.6,3,-1111.1,-1,40.7,3,23.8,3,64,3,-1111.1,-1,34.5,4,3230,1509
48,191,6.9,3,0.7,3,13.8,4,10.2,4,1.7,4,31.8,4,25.5,4,3.8,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,3.8,3,0,3,-1111.1,-1,22.6,4,279.6,4,-1111.1,-1,56,4,57.4,4,51.7,3,-1111.1,-1,23.7,3,579,610
48,193,6.1,3,0.3,3,10.7,3,4.1,3,1.2,3,21.2,3,27.6,4,7.1,4,8.8,4,-1111.1,-1,-1111.1,-1,2.4,3,4.7,4,32.5,4,20.3,3,288.1,4,-1111.1,-1,57.3,4,37.7,4,49.2,3,32.1,4,19.8,3,924,1433
48,195,5.9,3,0.8,3,12.6,4,6.1,4,1.3,3,21.8,3,22.5,3,3.9,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,2.6,3,1.3,3,33.2,4,21.4,4,190.2,4,-1111.1,-1,47.6,4,66.3,4,43.6,3,-1111.1,-1,33.1,4,833,566
48,197,9.7,4,0.5,3,13.1,4,8.5,4,1.2,4,36.6,4,23.7,4,9.9,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,2,3,7.9,4,-1111.1,-1,21.6,4,149.9,3,-1111.1,-1,49.2,3,35.5,3,69.8,4,-1111.1,-1,29.4,4,566,717
48,199,7.2,4,1.2,3,10.6,3,4.1,4,1,3,27.3,3,13.6,3,5.4,3,6.1,4,-1111.1,-1,-1111.1,-1,3.5,3,1.9,3,26.1,4,16.1,3,223.2,4,4.2,4,73.6,4,27.4,4,63.2,4,13.6,4,28.2,4,3160,2369
48,201,7.8,3,1.4,4,13.7,4,4.6,4,2.1,3,34.3,3,19.5,4,6,3,5,4,10.9,3,4.9,3,3.8,3,2.2,4,27.6,4,19.2,3,193.2,3,9.6,4,54.6,4,15.6,4,71.4,4,10.8,4,22.1,4,195600,62223
48,203,8.7,3,1.5,3,13.5,3,6.5,4,1.2,4,38.5,3,17.2,3,8.4,3,5.5,3,15.6,4,8.1,4,5.7,4,2.7,3,24.5,3,17.9,3,228.8,4,9.6,4,65.4,3,33.5,4,82.2,4,11.3,3,22.7,3,4029,3087
48,205,7.9,4,1.9,4,12.2,4,4.8,4,1,3,17,3,15.5,3,12.4,4,11.2,4,-1111.1,-1,-1111.1,-1,12.4,4,0,3,-1111.1,-1,-1111.1,-1,150.7,4,-1111.1,-1,44.6,4,-1111.1,-1,33.7,3,-1111.1,-1,-1111.1,-1,683,343
48,207,4.6,3,1.4,4,10.6,3,6.9,3,1.1,4,28.7,3,24.7,4,6.8,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,5.1,4,1.7,3,-1111.1,-1,15.9,3,286.9,4,-1111.1,-1,50.2,3,19.6,3,63.5,3,-1111.1,-1,19.3,3,655,1015
48,209,6.3,3,0.9,3,11.2,3,4.7,4,2.2,4,28,3,15.1,3,3.2,3,3,3,-1111.1,-1,3.3,3,1.6,3,1.6,3,24.6,4,19.4,3,137.2,3,3.5,4,46.1,3,24.2,4,73.9,4,10.5,3,17.6,3,7602,2683
48,211,3.6,3,-1111.1,-1,9,3,4.8,4,-1111.1,-1,20,3,19.7,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,182.7,4,-1111.1,-1,55.7,4,38.7,4,61.4,4,-1111.1,-1,26.1,3,414,343
48,213,7.9,4,1.2,3,14,4,6.8,4,1,3,36,3,17,3,7,3,7.3,3,-1111.1,-1,2.8,3,4.3,3,2.7,3,21.7,3,21.8,4,247.9,4,7.2,4,80.8,4,32.5,4,74,4,17.3,4,23,3,4834,4505
48,215,6.5,3,1,3,12.6,3,6.5,4,1.4,3,29.2,3,22.5,4,4,3,7,4,-1111.1,-1,3.8,3,2.6,3,1.4,3,16.8,3,11.3,3,175.3,3,6.3,3,25.6,3,17.3,4,36.7,3,5.2,3,11.5,3,46999,9118
